"Date(UTC)","Julian Date","MET","TS","Energy Flux [0.1-100 GeV](MeV cm-2 s-1)","Energy Flux Error","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 10 2010","2455540.999988426","313675201","110.7","8.71e-5","2.12e-5","-1.75","-","172.70","1e-8","0","bin123.log"
"Dec 17 2010","2455547.999988426","314280001","106.01","1.05e-4","2.68e-5","-1.75","-","166.90","1e-8","0","bin124.log"
"Dec 24 2010","2455554.999988426","314884801","55.84","7.64e-5","2.32e-5","-1.75","-","159.72","1e-8","0","bin125.log"
"Dec 31 2010","2455561.999988426","315489601","53.32","7.32e-5","2.35e-5","-1.75","-","152.25","1e-8","0","bin126.log"
"Jan 07 2011","2455568.999988426","316094401","70.15","7.78e-5","2.10e-5","-1.75","-","144.76","1e-8","0","bin127.log"
"Jan 14 2011","2455575.999988426","316699201","48.25","4.84e-5","1.71e-5","-1.75","-","137.35","1e-8","0","bin128.log"
"Jan 21 2011","2455582.999988426","317304001","78.26","6.54e-5","1.96e-5","-1.75","-","130.10","1e-8","0","bin129.log"
"Jan 28 2011","2455589.999988426","317908801","49.73","4.39e-5","1.35e-5","-1.75","-","123.04","1e-8","0","bin130.log"
"Feb 04 2011","2455596.999988426","318513601","21.21","3.62e-5","1.63e-5","-1.75","-","116.20","1e-8","0","bin131.log"
"Feb 11 2011","2455603.999988426","319118401","62.39","8.19e-5","2.49e-5","-1.75","-","109.57","1e-8","0","bin132.log"
"Feb 18 2011","2455610.999988426","319723201","34.21","5.15e-5","1.82e-5","-1.75","-","103.16","1e-8","0","bin133.log"
"Feb 25 2011","2455617.999988426","320328001","23.6","4.56e-5","1.98e-5","-1.75","-","96.96","1e-8","0","bin134.log"
"Mar 04 2011","2455624.999988426","320932801","14.12","3.34e-5","1.94e-5","-1.75","-","90.95","1e-8","0","bin135.log"
"Mar 11 2011","2455631.999988426","321537601","37.71","4.83e-5","1.88e-5","-1.75","-","85.09","1e-8","0","bin136.log"
"Mar 18 2011","2455638.999988426","322142401","21.02","2.82e-5","1.26e-5","-1.75","-","79.37","1e-8","0","bin137.log"
"Mar 25 2011","2455645.999988426","322747201","16.84","1.86e-5","1.52e-5","-1.75","-","73.74","1e-8","0","bin138.log"
"Apr 01 2011","2455652.999988426","323352001","41.06","5.87e-5","2.35e-5","-1.75","-","68.18","1e-8","0","bin139.log"
"Apr 08 2011","2455659.999988426","323956801","39.75","5.03e-5","2.07e-5","-1.75","-","62.66","1e-8","0","bin140.log"
"Apr 15 2011","2455666.999988426","324561601","47.09","4.63e-5","1.68e-5","-1.75","-","57.13","1e-8","0","bin141.log"
"Apr 22 2011","2455673.999988426","325166401","12.97","2.17e-5","1.55e-5","-1.75","-","51.59","1e-8","0","bin142.log"
"Apr 29 2011","2455680.999988426","325771201","14.8","2.48e-5","1.37e-5","-1.75","-","46.02","1e-8","0","bin143.log"
"May 06 2011","2455687.999988426","326376001","38.26","4.47e-5","1.54e-5","-1.75","-","40.43","1e-8","0","bin144.log"
"May 13 2011","2455694.999988426","326980801","22.4","3.07e-5","1.34e-5","-1.75","-","34.84","1e-8","0","bin145.log"
"May 20 2011","2455701.999988426","327585601","72.13","5.89e-5","1.53e-5","-1.75","-","29.36","1e-8","0","bin146.log"
"May 27 2011","2455708.999988426","328190401","54.6","4.82e-5","1.80e-5","-1.75","-","24.17","1e-8","0","bin147.log"
"Jun 03 2011","2455715.999988426","328795201","20.78","3.38e-5","1.82e-5","-1.75","-","19.71","1e-8","0","bin148.log"
"Jun 10 2011","2455722.999988426","329400001","9.17","2.83e-5","1.92e-5","-1.75","-","16.78","1e-8","0","bin149.log"
"Jun 17 2011","2455729.999988426","330004801","33.88","2.95e-5","1.31e-5","-1.75","-","16.43","1e-8","0","bin150.log"
"Jun 24 2011","2455736.999988426","330609601","10.48","1.64e-5","1.14e-5","-1.75","-","18.94","1e-8","0","bin151.log"
"Jul 01 2011","2455743.999988426","331214401","59.01","5.13e-5","1.47e-5","-1.75","-","23.49","1e-8","0","bin152.log"
"Jul 08 2011","2455750.999988426","331819201","37.28","4.03e-5","1.59e-5","-1.75","-","29.16","1e-8","0","bin153.log"
"Jul 15 2011","2455757.999988426","332424001","129.32","1.11e-4","2.15e-5","-1.75","-","35.42","1e-8","0","bin154.log"
"Jul 22 2011","2455764.999988426","333028801","69.1","7.93e-5","2.39e-5","-1.75","-","41.99","1e-8","0","bin155.log"
"Jul 29 2011","2455771.999988426","333633601","34.44","5.97e-5","2.22e-5","-1.75","-","48.70","1e-8","0","bin156.log"
"Aug 05 2011","2455778.999988426","334238401","56.33","7.76e-5","2.52e-5","-1.75","-","55.49","1e-8","0","bin157.log"
"Aug 12 2011","2455785.999988426","334843201","96.52","6.73e-5","1.82e-5","-1.75","-","62.29","1e-8","0","bin158.log"
"Aug 19 2011","2455792.999988426","335448001","48.23","5.76e-5","1.72e-5","-1.75","-","69.08","1e-8","0","bin159.log"
"Aug 26 2011","2455799.999988426","336052801","73.02","5.27e-5","1.69e-5","-1.75","-","75.85","1e-8","0","bin160.log"
"Sep 02 2011","2455806.999988426","336657601","84.43","8.73e-5","2.31e-5","-1.75","-","82.59","1e-8","0","bin161.log"
"Sep 09 2011","2455813.999988426","337262401","68.96","9.95e-5","3.05e-5","-1.75","-","89.32","1e-8","0","bin162.log"
"Sep 16 2011","2455820.999988426","337867201","100.62","1.14e-4","2.55e-5","-1.75","-","96.03","1e-8","0","bin163.log"
"Sep 23 2011","2455827.999988426","338472001","1.48","< 6.10e-5","-","-","-","102.75","1e-8","0","bin164.log"
"Sep 30 2011","2455834.999988426","339076801","32.82","6.04e-5","2.01e-5","-1.75","-","109.49","1e-8","0","bin165.log"
"Oct 07 2011","2455841.999988426","339681601","65.63","6.49e-5","2.12e-5","-1.75","-","116.26","1e-8","0","bin166.log"
"Oct 14 2011","2455848.999988426","340286401","145.62","1.12e-4","2.52e-5","-1.75","-","123.09","1e-8","0","bin167.log"
"Oct 21 2011","2455855.999988426","340891201","58.86","5.44e-5","1.67e-5","-1.75","-","129.99","1e-8","0","bin168.log"
"Oct 28 2011","2455862.999988426","341496001","117.66","9.48e-5","1.93e-5","-1.75","-","136.98","1e-8","0","bin169.log"
"Nov 04 2011","2455869.999988426","342100801","63.67","8.40e-5","2.49e-5","-1.75","-","144.05","1e-8","0","bin170.log"
"Nov 11 2011","2455876.999988426","342705601","50.03","8.31e-5","2.81e-5","-1.75","-","151.21","1e-8","0","bin171.log"
"Nov 18 2011","2455883.999988426","343310401","28.1","4.91e-5","2.00e-5","-1.75","-","158.39","1e-8","0","bin172.log"
"Nov 25 2011","2455890.999988426","343915201","103.01","7.41e-5","2.27e-5","-1.75","-","165.44","1e-8","0","bin173.log"
"Dec 02 2011","2455897.999988426","344520001","79.59","6.86e-5","1.95e-5","-1.75","-","171.66","1e-8","0","bin174.log"
"Dec 09 2011","2455904.999988426","345124801","127.71","8.11e-5","1.92e-5","-1.75","-","173.29","1e-8","0","bin175.log"
"Dec 16 2011","2455911.999988426","345729601","53.02","6.14e-5","1.93e-5","-1.75","-","168.10","1e-8","0","bin176.log"
"Dec 23 2011","2455918.999988426","346334401","159.51","1.14e-4","2.29e-5","-1.75","-","161.03","1e-8","0","bin177.log"
"Dec 30 2011","2455925.999988426","346939201","31.04","4.39e-5","1.85e-5","-1.75","-","153.58","1e-8","0","bin178.log"
"Jan 06 2012","2455932.999988426","347544001","54.95","7.54e-5","2.38e-5","-1.75","-","146.08","1e-8","0","bin179.log"
"Jan 13 2012","2455939.999988426","348148801","75.31","1.02e-4","2.76e-5","-1.75","-","138.66","1e-8","0","bin180.log"
"Jan 20 2012","2455946.999988426","348753601","21.79","4.24e-5","1.80e-5","-1.75","-","131.38","1e-8","0","bin181.log"
"Jan 27 2012","2455953.999988426","349358401","80.76","8.45e-5","2.36e-5","-1.75","-","124.28","1e-8","0","bin182.log"
"Feb 03 2012","2455960.999988426","349963201","48.54","4.13e-5","1.42e-5","-1.75","-","117.40","1e-8","0","bin183.log"
"Feb 10 2012","2455967.999988426","350568001","43.84","4.16e-5","1.45e-5","-1.75","-","110.73","1e-8","0","bin184.log"
"Feb 17 2012","2455974.999988426","351172801","34.68","5.81e-5","2.03e-5","-1.75","-","104.29","1e-8","0","bin185.log"
"Feb 24 2012","2455981.999988426","351777601","54.26","8.17e-5","2.86e-5","-1.75","-","98.05","1e-8","0","bin186.log"
"Mar 02 2012","2455988.999988426","352382401","54.91","9.61e-5","3.09e-5","-1.75","-","92.00","1e-8","0","bin187.log"
"Mar 09 2012","2455995.999988426","352987201","80.62","1.03e-4","3.37e-5","-1.75","-","86.12","1e-8","0","bin188.log"
"Mar 16 2012","2456002.999988426","353592001","78.75","8.03e-5","2.16e-5","-1.75","-","80.38","1e-8","0","bin189.log"
"Mar 23 2012","2456009.999988426","354196801","87.77","6.88e-5","1.76e-5","-1.75","-","74.74","1e-8","0","bin190.log"
"Mar 30 2012","2456016.999988426","354801601","136.77","8.17e-5","1.71e-5","-1.75","-","69.17","1e-8","0","bin191.log"
"Apr 06 2012","2456023.999988426","355406401","85.7","7.26e-5","1.79e-5","-1.75","-","63.64","1e-8","0","bin192.log"
"Apr 13 2012","2456030.999988426","356011201","2.15","< 4.49e-5","-","-","-","58.11","1e-8","0","bin193.log"
"Apr 20 2012","2456037.999988426","356616001","12.33","5.41e-5","2.66e-5","-1.75","-","52.58","1e-8","0","bin194.log"
"Apr 27 2012","2456044.999988426","357220801","53.99","9.91e-5","2.72e-5","-1.75","-","47.01","1e-8","0","bin195.log"
"May 04 2012","2456051.999988426","357825601","29.83","3.96e-5","1.59e-5","-1.75","-","41.42","1e-8","0","bin196.log"
"May 11 2012","2456058.999988426","358430401","31.92","4.67e-5","1.59e-5","-1.75","-","35.83","1e-8","0","bin197.log"
"May 18 2012","2456065.999988426","359035201","68.25","5.73e-5","1.71e-5","-1.75","-","30.31","1e-8","0","bin198.log"
"May 25 2012","2456072.999988426","359640001","42.44","4.12e-5","1.56e-5","-1.75","-","25.06","1e-8","0","bin199.log"
"Jun 01 2012","2456079.999988426","360244801","55.71","6.10e-5","1.74e-5","-1.75","-","20.42","1e-8","0","bin200.log"
"Jun 08 2012","2456086.999988426","360849601","41.95","4.47e-5","1.66e-5","-1.75","-","17.14","1e-8","0","bin201.log"
"Jun 15 2012","2456093.999988426","361454401","20.89","4.34e-5","2.09e-5","-1.75","-","16.27","1e-8","0","bin202.log"
"Jun 22 2012","2456100.999988426","362059201","17.21","3.78e-5","1.82e-5","-1.75","-","18.32","1e-8","0","bin203.log"
"Jun 29 2012","2456107.999988426","362664001","5.59","1.47e-5","1.19e-5","-1.75","-","22.58","1e-8","0","bin204.log"
"Jul 06 2012","2456114.999976852","363268801","25.98","4.59e-5","1.76e-5","-1.75","-","28.10","1e-8","0","bin205.log"
"Jul 13 2012","2456121.999976852","363873601","49.23","5.06e-5","1.81e-5","-1.75","-","34.28","1e-8","0","bin206.log"
"Jul 20 2012","2456128.999976852","364478401","18.31","3.80e-5","1.65e-5","-1.75","-","40.81","1e-8","0","bin207.log"
"Jul 27 2012","2456135.999976852","365083201","8.84","2.87e-5","1.66e-5","-1.75","-","47.50","1e-8","0","bin208.log"
"Aug 03 2012","2456142.999976852","365688001","19.07","3.17e-5","1.59e-5","-1.75","-","54.28","1e-8","0","bin209.log"
"Aug 10 2012","2456149.999976852","366292801","57.1","8.62e-5","2.98e-5","-1.75","-","61.08","1e-8","0","bin210.log"
"Aug 17 2012","2456156.999976852","366897601","21.34","2.95e-5","1.68e-5","-1.75","-","67.88","1e-8","0","bin211.log"
"Aug 24 2012","2456163.999976852","367502401","46.76","4.78e-5","1.59e-5","-1.75","-","74.65","1e-8","0","bin212.log"
"Aug 31 2012","2456170.999976852","368107201","29.41","4.21e-5","1.57e-5","-1.75","-","81.40","1e-8","0","bin213.log"
"Sep 07 2012","2456177.999976852","368712001","11.65","1.87e-5","1.17e-5","-1.75","-","88.13","1e-8","0","bin214.log"
