"Date(UTC)","Julian Date","MET","TS","Energy Flux [0.1-100 GeV](MeV cm-2 s-1)","Energy Flux Error","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Feb 01 2013","2456324.999976852","381412801","63.45","6.46e-5","1.26e-5","-2.2","-","120.35","1e-8","0","bin235.log"
"Feb 08 2013","2456331.999976852","382017601","33.35","5.29e-5","1.38e-5","-2.2","-","127.56","1e-8","0","bin236.log"
"Feb 15 2013","2456338.999976852","382622401","23.3","3.39e-5","1.14e-5","-2.2","-","134.68","1e-8","0","bin237.log"
"Feb 22 2013","2456345.999976852","383227201","66.28","6.18e-5","1.41e-5","-2.2","-","141.65","1e-8","0","bin238.log"
"Mar 01 2013","2456352.999976852","383832001","35.14","4.95e-5","1.41e-5","-2.2","-","148.45","1e-8","0","bin239.log"
"Mar 08 2013","2456359.999976852","384436801","24.4","6.89e-5","1.96e-5","-2.2","-","154.97","1e-8","0","bin240.log"
"Mar 15 2013","2456366.999976852","385041601","38.43","4.92e-5","1.14e-5","-2.2","-","161.05","1e-8","0","bin241.log"
"Mar 22 2013","2456373.999976852","385646401","65.61","5.20e-5","1.11e-5","-2.2","-","166.18","1e-8","0","bin242.log"
"Mar 29 2013","2456380.999976852","386251201","28.71","4.16e-5","1.27e-5","-2.2","-","169.15","1e-8","0","bin243.log"
"Apr 05 2013","2456387.999976852","386856001","20.51","4.56e-5","1.51e-5","-2.2","-","168.33","1e-8","0","bin244.log"
"Apr 12 2013","2456394.999976852","387460801","10.3","2.87e-5","1.22e-5","-2.2","-","164.40","1e-8","0","bin245.log"
"Apr 19 2013","2456401.999976852","388065601","14.1","3.31e-5","1.28e-5","-2.2","-","159.12","1e-8","0","bin246.log"
"Apr 26 2013","2456408.999976852","388670401","36.63","5.16e-5","1.45e-5","-2.2","-","153.32","1e-8","0","bin247.log"
"May 03 2013","2456415.999976852","389275201","23.35","3.72e-5","1.13e-5","-2.2","-","147.31","1e-8","0","bin248.log"
"May 10 2013","2456422.999976852","389880001","62.05","5.36e-5","1.08e-5","-2.2","-","141.20","1e-8","0","bin249.log"
"May 17 2013","2456429.999976852","390484801","23.22","8.18e-5","2.64e-5","-2.2","-","135.05","1e-8","0","bin250.log"
"May 24 2013","2456436.999976852","391089601","114.6","9.94e-5","1.55e-5","-2.2","-","128.86","1e-8","0","bin251.log"
"May 31 2013","2456443.999976852","391694401","75.32","6.98e-5","1.52e-5","-2.2","-","122.64","1e-8","0","bin252.log"
"Jun 07 2013","2456450.999976852","392299201","111.03","1.12e-4","1.74e-5","-2.2","-","116.39","1e-8","0","bin253.log"
"Jun 14 2013","2456457.999976852","392904001","75.6","8.10e-5","1.62e-5","-2.2","-","110.11","1e-8","0","bin254.log"
"Jun 21 2013","2456464.999976852","393508801","118.61","9.35e-5","1.44e-5","-2.2","-","103.77","1e-8","0","bin255.log"
"Jun 28 2013","2456471.999976852","394113601","327.23","1.42e-4","1.50e-5","-2.2","-","97.39","1e-8","0","bin256.log"
"Jul 05 2013","2456478.999976852","394718401","258.2","1.48e-4","1.60e-5","-2.2","-","90.96","1e-8","0","bin257.log"
"Jul 12 2013","2456485.999976852","395323201","118.62","1.18e-4","1.83e-5","-2.2","-","84.47","1e-8","0","bin258.log"
"Jul 19 2013","2456492.999976852","395928001","156.54","1.38e-4","2.00e-5","-2.2","-","77.94","1e-8","0","bin259.log"
"Jul 26 2013","2456499.999976852","396532801","286.03","1.90e-4","2.20e-5","-2.2","-","71.36","1e-8","0","bin260.log"
"Aug 02 2013","2456506.999976852","397137601","315.84","2.23e-4","2.40e-5","-2.2","-","64.73","1e-8","0","bin261.log"
"Aug 09 2013","2456513.999976852","397742401","145.73","1.41e-4","1.90e-5","-2.2","-","58.06","1e-8","0","bin262.log"
"Aug 16 2013","2456520.999976852","398347201","160.61","1.25e-4","1.80e-5","-2.2","-","51.37","1e-8","0","bin263.log"
"Aug 23 2013","2456527.999976852","398952001","92.2","8.12e-5","1.47e-5","-2.2","-","44.64","1e-8","0","bin264.log"
"Aug 30 2013","2456534.999976852","399556801","93.16","7.53e-5","1.42e-5","-2.2","-","37.88","1e-8","0","bin265.log"
"Sep 06 2013","2456541.999976852","400161601","116.84","1.10e-4","1.88e-5","-2.2","-","31.10","1e-8","0","bin266.log"
"Sep 13 2013","2456548.999976852","400766401","139.83","1.37e-4","2.10e-5","-2.2","-","24.30","1e-8","0","bin267.log"
"Sep 20 2013","2456555.999976852","401371201","208.33","1.71e-4","2.10e-5","-2.2","-","17.47","1e-8","0","bin268.log"
"Sep 27 2013","2456562.999976852","401976001","138.65","1.41e-4","2.00e-5","-2.2","-","10.62","1e-8","0","bin269.log"
"Oct 04 2013","2456569.999976852","402580801","114.77","1.32e-4","2.30e-5","-2.2","-","3.75","1e-8","0","bin270.log"
"Oct 11 2013","2456576.999976852","403185601","224.89","1.59e-4","1.80e-5","-2.2","-","3.17","1e-8","0","bin271.log"
"Oct 18 2013","2456583.999976852","403790401","62.19","8.62e-5","1.77e-5","-2.2","-","10.11","1e-8","0","bin272.log"
"Oct 25 2013","2456590.999976852","404395201","158.95","6.53e-5","9.30e-6","-2.2","-","17.09","1e-8","0","bin273.log"
"Nov 01 2013","2456597.999976852","405000001","61.45","6.15e-5","1.29e-5","-2.2","-","24.10","1e-8","0","bin274.log"
"Nov 08 2013","2456604.999976852","405604801","77.7","7.50e-5","1.49e-5","-2.2","-","31.17","1e-8","0","bin275.log"
"Nov 15 2013","2456611.999976852","406209601","39.01","6.07e-5","1.52e-5","-2.2","-","38.28","1e-8","0","bin276.log"
"Nov 22 2013","2456618.999976852","406814401","154.5","1.18e-4","1.70e-5","-2.2","-","45.45","1e-8","0","bin277.log"
"Nov 29 2013","2456625.999976852","407419201","495.69","2.68e-4","2.30e-5","-2.2","-","52.68","1e-8","0","bin278.log"
"Dec 06 2013","2456632.999976852","408024001","3868.27","7.53e-4","2.50e-5","-2.2","-","59.96","1e-8","0","bin279.log"
"Dec 13 2013","2456639.999976852","408628801","2278.24","5.84e-4","2.50e-5","-2.2","-","67.30","1e-8","0","bin280.log"
"Dec 20 2013","2456646.999976852","409233601","2220.06","7.33e-4","3.30e-5","-2.2","-","74.68","1e-8","0","bin281.log"
"Dec 27 2013","2456653.999976852","409838401","1281.98","7.47e-4","4.00e-5","-2.2","-","82.09","1e-8","0","bin282.log"
"Jan 03 2014","2456660.999976852","410443201","836.78","4.29e-4","2.80e-5","-2.2","-","89.52","1e-8","0","bin283.log"
"Jan 10 2014","2456667.999976852","411048001","463.52","2.19e-4","1.90e-5","-2.2","-","96.95","1e-8","0","bin284.log"
"Jan 17 2014","2456674.999976852","411652801","1523.43","5.47e-4","2.80e-5","-2.2","-","104.36","1e-8","0","bin285.log"
"Jan 24 2014","2456681.999976852","412257601","207.93","3.25e-4","4.60e-5","-2.2","-","111.74","1e-8","0","bin286.log"
"Feb 07 2014","2456695.999976852","413467201","442.28","3.40e-4","3.00e-5","-2.2","-","126.29","1e-8","0","bin288.log"
"Feb 14 2014","2456702.999976852","414072001","320.55","2.40e-4","2.50e-5","-2.2","-","133.42","1e-8","0","bin289.log"
"Feb 21 2014","2456709.999976852","414676801","440.27","2.94e-4","2.80e-5","-2.2","-","140.43","1e-8","0","bin290.log"
"Feb 28 2014","2456716.999976852","415281601","1358.23","7.30e-4","4.00e-5","-2.2","-","147.26","1e-8","0","bin291.log"
"Mar 07 2014","2456723.999976852","415886401","598.34","2.42e-4","1.90e-5","-2.2","-","153.84","1e-8","0","bin292.log"
"Mar 14 2014","2456730.999976852","416491201","233.12","2.35e-4","2.70e-5","-2.2","-","160.02","1e-8","0","bin293.log"
"Mar 21 2014","2456737.999976852","417096001","177.24","1.67e-4","2.30e-5","-2.2","-","165.38","1e-8","0","bin294.log"
"Mar 28 2014","2456744.999976852","417700801","1745.78","7.43e-4","3.70e-5","-2.2","-","168.87","1e-8","0","bin295.log"
"Apr 04 2014","2456751.999976852","418305601","8402","1.25e-3","3.00e-5","-2.2","-","168.76","1e-8","0","bin296.log"
"Apr 11 2014","2456758.999976852","418910401","624.04","3.90e-4","3.20e-5","-2.2","-","165.24","1e-8","0","bin297.log"
"Apr 18 2014","2456765.999976852","419515201","194.56","1.65e-4","2.10e-5","-2.2","-","160.11","1e-8","0","bin298.log"
"Apr 25 2014","2456772.999976852","420120001","377.09","2.30e-4","2.20e-5","-2.2","-","154.37","1e-8","0","bin299.log"
"May 02 2014","2456779.999976852","420724801","236.58","1.82e-4","2.20e-5","-2.2","-","148.39","1e-8","0","bin300.log"
"May 09 2014","2456786.999976852","421329601","588.91","2.74e-4","2.20e-5","-2.2","-","142.29","1e-8","0","bin301.log"
"May 16 2014","2456793.999976852","421934401","866.69","2.83e-4","1.90e-5","-2.2","-","136.14","1e-8","0","bin302.log"
"May 23 2014","2456800.999976852","422539201","252.31","1.47e-4","1.60e-5","-2.2","-","129.96","1e-8","0","bin303.log"
"May 30 2014","2456807.999976852","423144001","190.93","1.31e-4","1.60e-5","-2.2","-","123.75","1e-8","0","bin304.log"
"Jun 06 2014","2456814.999976852","423748801","178.07","1.05e-4","1.46e-5","-2.2","-","117.51","1e-8","0","bin305.log"
"Jun 13 2014","2456821.999976852","424353601","123.75","7.01e-5","1.17e-5","-2.2","-","111.23","1e-8","0","bin306.log"
"Jun 20 2014","2456828.999976852","424958401","80.43","6.06e-5","1.26e-5","-2.2","-","104.90","1e-8","0","bin307.log"
"Jun 27 2014","2456835.999976852","425563201","38.61","3.81e-5","1.05e-5","-2.2","-","98.53","1e-8","0","bin308.log"
"Jul 04 2014","2456842.999976852","426168001","85.25","6.62e-5","1.23e-5","-2.2","-","92.11","1e-8","0","bin309.log"
"Jul 11 2014","2456849.999976852","426772801","160.62","1.25e-4","1.70e-5","-2.2","-","85.63","1e-8","0","bin310.log"
"Jul 18 2014","2456856.999976852","427377601","512.13","3.19e-4","2.60e-5","-2.2","-","79.10","1e-8","0","bin311.log"
"Jul 25 2014","2456863.999976852","427982401","671.01","4.61e-4","3.40e-5","-2.2","-","72.53","1e-8","0","bin312.log"
"Aug 01 2014","2456870.999976852","428587201","1355.96","8.12e-4","4.10e-5","-2.2","-","65.91","1e-8","0","bin313.log"
"Aug 08 2014","2456877.999976852","429192001","135.19","1.21e-4","1.70e-5","-2.2","-","59.25","1e-8","0","bin314.log"
"Aug 15 2014","2456884.999976852","429796801","529.98","2.61e-4","2.00e-5","-2.2","-","52.56","1e-8","0","bin315.log"
"Aug 22 2014","2456891.999976852","430401601","157.2","2.05e-4","2.90e-5","-2.2","-","45.84","1e-8","0","bin316.log"
"Aug 29 2014","2456898.999976852","431006401","156.95","1.53e-4","2.10e-5","-2.2","-","39.09","1e-8","0","bin317.log"
"Sep 05 2014","2456905.999976852","431611201","151.03","1.39e-4","1.90e-5","-2.2","-","32.31","1e-8","0","bin318.log"
"Sep 12 2014","2456912.999976852","432216001","157.88","1.73e-4","2.40e-5","-2.2","-","25.51","1e-8","0","bin319.log"
"Sep 19 2014","2456919.999976852","432820801","280.32","2.54e-4","2.70e-5","-2.2","-","18.69","1e-8","0","bin320.log"
"Sep 26 2014","2456926.999976852","433425601","83.18","9.53e-5","1.89e-5","-2.2","-","11.84","1e-8","0","bin321.log"
"Oct 03 2014","2456933.999976852","434030401","89.14","8.49e-5","1.49e-5","-2.2","-","4.97","1e-8","0","bin322.log"
"Oct 10 2014","2456940.999976852","434635201","209.85","1.68e-4","2.00e-5","-2.2","-","1.95","1e-8","0","bin323.log"
"Oct 17 2014","2456947.999976852","435240001","106.15","1.11e-4","1.85e-5","-2.2","-","8.87","1e-8","0","bin324.log"
"Oct 24 2014","2456954.999976852","435844801","171.04","1.25e-4","1.80e-5","-2.2","-","15.84","1e-8","0","bin325.log"
"Oct 31 2014","2456961.999976852","436449601","89.42","1.16e-4","1.93e-5","-2.2","-","22.85","1e-8","0","bin326.log"
"Nov 07 2014","2456968.999976852","437054401","86.55","1.09e-4","2.13e-5","-2.2","-","29.91","1e-8","0","bin327.log"
"Nov 14 2014","2456975.999976852","437659201","258.78","2.18e-4","2.30e-5","-2.2","-","37.02","1e-8","0","bin328.log"
"Nov 21 2014","2456982.999976852","438264001","689.92","3.68e-4","2.60e-5","-2.2","-","44.18","1e-8","0","bin329.log"
"Nov 28 2014","2456989.999976852","438868801","2456.33","8.04e-4","3.20e-5","-2.2","-","51.39","1e-8","0","bin330.log"
"Dec 05 2014","2456996.999976852","439473601","560.01","2.93e-4","2.30e-5","-2.2","-","58.66","1e-8","0","bin331.log"
"Dec 12 2014","2457003.999976852","440078401","226.42","1.30e-4","1.40e-5","-2.2","-","65.99","1e-8","0","bin332.log"
"Dec 19 2014","2457010.999976852","440683201","238.87","1.36e-4","1.50e-5","-2.2","-","73.36","1e-8","0","bin333.log"
"Dec 26 2014","2457017.999976852","441288001","201.16","1.28e-4","1.60e-5","-2.2","-","80.77","1e-8","0","bin334.log"
"Jan 02 2015","2457024.999976852","441892801","170.56","1.38e-4","1.90e-5","-2.2","-","88.20","1e-8","0","bin335.log"
"Jan 09 2015","2457031.999976852","442497601","210","1.47e-4","1.80e-5","-2.2","-","95.63","1e-8","0","bin336.log"
"Jan 16 2015","2457038.999976852","443102401","111.74","1.12e-4","1.76e-5","-2.2","-","103.05","1e-8","0","bin337.log"
"Jan 23 2015","2457045.999976852","443707201","68.16","6.74e-5","1.32e-5","-2.2","-","110.43","1e-8","0","bin338.log"
"Jan 30 2015","2457052.999976852","444312001","62.55","6.44e-5","1.29e-5","-2.2","-","117.76","1e-8","0","bin339.log"
"Feb 06 2015","2457059.999976852","444916801","153.48","9.96e-5","1.37e-5","-2.2","-","125.01","1e-8","0","bin340.log"
"Feb 13 2015","2457066.999976852","445521601","140.21","9.61e-5","1.37e-5","-2.2","-","132.16","1e-8","0","bin341.log"
"Feb 20 2015","2457073.999976852","446126401","93.44","9.70e-5","1.64e-5","-2.2","-","139.19","1e-8","0","bin342.log"
"Feb 27 2015","2457080.999976852","446731201","84.06","9.88e-5","1.74e-5","-2.2","-","146.06","1e-8","0","bin343.log"
"Mar 06 2015","2457087.999976852","447336001","51.9","8.15e-5","1.77e-5","-2.2","-","152.69","1e-8","0","bin344.log"
"Mar 13 2015","2457094.999976852","447940801","223.67","1.97e-4","2.40e-5","-2.2","-","158.96","1e-8","0","bin345.log"
"Mar 20 2015","2457101.999976852","448545601","115.02","1.39e-4","2.10e-5","-2.2","-","164.52","1e-8","0","bin346.log"
"Mar 27 2015","2457108.999976852","449150401","30.21","5.24e-5","1.40e-5","-2.2","-","168.47","1e-8","0","bin347.log"
"Apr 03 2015","2457115.999976852","449755201","95.5","8.76e-5","1.50e-5","-2.2","-","169.08","1e-8","0","bin348.log"
"Apr 10 2015","2457122.999976852","450360001","113.17","9.31e-5","1.53e-5","-2.2","-","166.03","1e-8","0","bin349.log"
"Apr 17 2015","2457129.999976852","450964801","38.39","5.54e-5","1.57e-5","-2.2","-","161.08","1e-8","0","bin350.log"
"Apr 24 2015","2457136.999976852","451569601","9.42","3.04e-5","1.50e-5","-2.2","-","155.42","1e-8","0","bin351.log"
"May 01 2015","2457143.999976852","452174401","47.07","8.16e-5","1.73e-5","-2.2","-","149.46","1e-8","0","bin352.log"
"May 08 2015","2457150.999976852","452779201","593.94","3.77e-4","2.80e-5","-2.2","-","143.38","1e-8","0","bin353.log"
"May 15 2015","2457157.999976852","453384001","526.18","3.03e-4","2.30e-5","-2.2","-","137.24","1e-8","0","bin354.log"
"May 22 2015","2457164.999976852","453988801","279.16","1.50e-4","1.60e-5","-2.2","-","131.06","1e-8","0","bin355.log"
"May 29 2015","2457171.999976852","454593601","240.83","1.42e-4","1.60e-5","-2.2","-","124.85","1e-8","0","bin356.log"
"Jun 05 2015","2457178.999976852","455198401","119.05","1.25e-4","2.00e-5","-2.2","-","118.62","1e-8","0","bin357.log"
"Jun 12 2015","2457185.999976852","455803201","6207.68","2.06e-3","6.00e-5","-2.2","-","112.34","1e-8","0","bin358.log"
"Jun 19 2015","2457192.999976852","456408001","20060.84","1.90e-3","3.00e-5","-2.2","-","106.03","1e-8","0","bin359.log"
"Jun 26 2015","2457199.999976852","457012801","997.35","4.68e-4","2.80e-5","-2.2","-","99.67","1e-8","0","bin360.log"
"Jul 03 2015","2457206.999965278","457617601","463.56","3.01e-4","2.60e-5","-2.2","-","93.25","1e-8","0","bin361.log"
"Jul 10 2015","2457213.999965278","458222401","2314.1","6.92e-4","2.90e-5","-2.2","-","86.78","1e-8","0","bin362.log"
"Jul 17 2015","2457220.999965278","458827201","933.35","3.28e-4","2.10e-5","-2.2","-","80.27","1e-8","0","bin363.log"
"Jul 24 2015","2457227.999965278","459432001","192.8","1.42e-4","1.80e-5","-2.2","-","73.70","1e-8","0","bin364.log"
"Jul 31 2015","2457234.999965278","460036801","131.32","1.12e-4","1.75e-5","-2.2","-","67.09","1e-8","0","bin365.log"
"Aug 07 2015","2457241.999965278","460641601","144.03","1.36e-4","2.00e-5","-2.2","-","60.44","1e-8","0","bin366.log"
"Aug 14 2015","2457248.999965278","461246401","86.61","9.05e-5","1.68e-5","-2.2","-","53.75","1e-8","0","bin367.log"
"Aug 21 2015","2457255.999965278","461851201","35.45","6.46e-5","1.63e-5","-2.2","-","47.03","1e-8","0","bin368.log"
"Aug 28 2015","2457262.999965278","462456001","174.55","1.16e-4","1.50e-5","-2.2","-","40.29","1e-8","0","bin369.log"
"Sep 04 2015","2457269.999965278","463060801","296.01","1.67e-4","1.70e-5","-2.2","-","33.52","1e-8","0","bin370.log"
"Sep 11 2015","2457276.999965278","463665601","380.52","2.10e-4","1.90e-5","-2.2","-","26.72","1e-8","0","bin371.log"
"Sep 18 2015","2457283.999965278","464270401","116.48","1.18e-4","1.80e-5","-2.2","-","19.90","1e-8","0","bin372.log"
"Sep 25 2015","2457290.999965278","464875201","51.68","8.04e-5","1.80e-5","-2.2","-","13.06","1e-8","0","bin373.log"
"Oct 02 2015","2457297.999965278","465480001","97.77","1.17e-4","2.05e-5","-2.2","-","6.19","1e-8","0","bin374.log"
"Oct 09 2015","2457304.999965278","466084801","184.95","1.74e-4","2.40e-5","-2.2","-","0.73","1e-8","0","bin375.log"
"Oct 16 2015","2457311.999965278","466689601","304.43","2.16e-4","2.20e-5","-2.2","-","7.64","1e-8","0","bin376.log"
"Oct 23 2015","2457318.999965278","467294401","335.12","2.02e-4","2.00e-5","-2.2","-","14.60","1e-8","0","bin377.log"
"Oct 30 2015","2457325.999965278","467899201","126.49","1.05e-4","1.55e-5","-2.2","-","21.61","1e-8","0","bin378.log"
"Nov 06 2015","2457332.999965278","468504001","158.34","1.21e-4","1.60e-5","-2.2","-","28.65","1e-8","0","bin379.log"
"Nov 13 2015","2457339.999965278","469108801","470.34","2.72e-4","2.20e-5","-2.2","-","35.75","1e-8","0","bin380.log"
"Nov 20 2015","2457346.999965278","469713601","509.51","3.12e-4","2.60e-5","-2.2","-","42.90","1e-8","0","bin381.log"
"Nov 27 2015","2457353.999965278","470318401","465.63","2.89e-4","2.60e-5","-2.2","-","50.10","1e-8","0","bin382.log"
"Dec 04 2015","2457360.999965278","470923201","243.46","1.77e-4","2.00e-5","-2.2","-","57.37","1e-8","0","bin383.log"
"Dec 11 2015","2457367.999965278","471528001","283.06","1.63e-4","1.90e-5","-2.2","-","64.68","1e-8","0","bin384.log"
"Dec 18 2015","2457374.999965278","472132801","239.93","1.32e-4","1.50e-5","-2.2","-","72.05","1e-8","0","bin385.log"
"Dec 25 2015","2457381.999965278","472737601","183.69","1.11e-4","1.39e-5","-2.2","-","79.45","1e-8","0","bin386.log"
"Jan 01 2016","2457388.999965278","473342401","206.2","1.32e-4","1.60e-5","-2.2","-","86.88","1e-8","0","bin387.log"
"Jan 08 2016","2457395.999965278","473947201","161.02","1.83e-4","2.50e-5","-2.2","-","94.31","1e-8","0","bin388.log"
"Jan 15 2016","2457402.999965278","474552001","129.02","1.25e-4","2.00e-5","-2.2","-","101.73","1e-8","0","bin389.log"
"Jan 22 2016","2457409.999965278","475156801","481.34","2.54e-4","2.20e-5","-2.2","-","109.12","1e-8","0","bin390.log"
"Jan 29 2016","2457416.999965278","475761601","292.58","1.94e-4","2.10e-5","-2.2","-","116.46","1e-8","0","bin391.log"
"Feb 05 2016","2457423.999965278","476366401","435.47","2.03e-4","1.80e-5","-2.2","-","123.73","1e-8","0","bin392.log"
"Feb 12 2016","2457430.999965278","476971201","492.14","2.04e-4","1.70e-5","-2.2","-","130.90","1e-8","0","bin393.log"
"Feb 19 2016","2457437.999965278","477576001","493.91","2.27e-4","1.90e-5","-2.2","-","137.95","1e-8","0","bin394.log"
"Feb 26 2016","2457444.999965278","478180801","193.16","1.35e-4","1.80e-5","-2.2","-","144.85","1e-8","0","bin395.log"
"Mar 04 2016","2457451.999965278","478785601","89.79","1.03e-4","1.80e-5","-2.2","-","151.54","1e-8","0","bin396.log"
"Mar 11 2016","2457458.999965278","479390401","82.7","9.99e-5","1.78e-5","-2.2","-","157.88","1e-8","0","bin397.log"
"Mar 18 2016","2457465.999965278","479995201","83.06","1.02e-4","1.90e-5","-2.2","-","163.61","1e-8","0","bin398.log"
"Mar 25 2016","2457472.999965278","480600001","238.96","1.66e-4","1.90e-5","-2.2","-","167.96","1e-8","0","bin399.log"
"Apr 01 2016","2457479.999965278","481204801","489.99","1.93e-4","1.70e-5","-2.2","-","169.27","1e-8","0","bin400.log"
"Apr 08 2016","2457486.999965278","481809601","338.74","1.71e-4","1.70e-5","-2.2","-","166.76","1e-8","0","bin401.log"
"Apr 15 2016","2457493.999965278","482414401","106.13","9.98e-5","1.64e-5","-2.2","-","162.03","1e-8","0","bin402.log"
"Apr 22 2016","2457500.999965278","483019201","65.99","9.56e-5","1.94e-5","-2.2","-","156.45","1e-8","0","bin403.log"
"Apr 29 2016","2457507.999965278","483624001","31.39","5.76e-5","1.72e-5","-2.2","-","150.53","1e-8","0","bin404.log"
"May 06 2016","2457514.999965278","484228801","45.72","7.18e-5","1.82e-5","-2.2","-","144.47","1e-8","0","bin405.log"
"May 13 2016","2457521.999965278","484833601","435.84","2.78e-4","2.50e-5","-2.2","-","138.33","1e-8","0","bin406.log"
"May 20 2016","2457528.999965278","485438401","224.2","1.64e-4","1.80e-5","-2.2","-","132.16","1e-8","0","bin407.log"
"May 27 2016","2457535.999965278","486043201","138.71","9.58e-5","1.40e-5","-2.2","-","125.96","1e-8","0","bin408.log"
"Jun 03 2016","2457542.999965278","486648001","110.99","9.97e-5","1.51e-5","-2.2","-","119.73","1e-8","0","bin409.log"
"Jun 10 2016","2457549.999965278","487252801","359.72","2.72e-4","2.50e-5","-2.2","-","113.46","1e-8","0","bin410.log"
"Jun 17 2016","2457556.999965278","487857601","164.94","1.73e-4","2.40e-5","-2.2","-","107.15","1e-8","0","bin411.log"
"Jun 24 2016","2457563.999965278","488462401","50.1","8.85e-5","2.20e-5","-2.2","-","100.80","1e-8","0","bin412.log"
"Jul 01 2016","2457570.999965278","489067201","31.67","6.81e-5","1.72e-5","-2.2","-","94.39","1e-8","0","bin413.log"
"Jul 08 2016","2457577.999965278","489672001","52.35","6.94e-5","1.60e-5","-2.2","-","87.94","1e-8","0","bin414.log"
"Jul 15 2016","2457584.999965278","490276801","89.28","6.75e-5","1.19e-5","-2.2","-","81.43","1e-8","0","bin415.log"
"Jul 22 2016","2457591.999965278","490881601","39.84","3.73e-5","1.02e-5","-2.2","-","74.87","1e-8","0","bin416.log"
"Jul 29 2016","2457598.999965278","491486401","149.25","9.97e-5","1.49e-5","-2.2","-","68.26","1e-8","0","bin417.log"
"Aug 05 2016","2457605.999965278","492091201","43.74","8.45e-5","2.00e-5","-2.2","-","61.62","1e-8","0","bin418.log"
"Aug 12 2016","2457612.999965278","492696001","25.71","4.66e-5","1.41e-5","-2.2","-","54.94","1e-8","0","bin419.log"
"Aug 19 2016","2457619.999965278","493300801","12","1.91e-5","1.11e-5","-2.2","-","48.23","1e-8","0","bin420.log"
"Aug 26 2016","2457626.999965278","493905601","22.81","4.19e-5","1.45e-5","-2.2","-","41.49","1e-8","0","bin421.log"
"Sep 02 2016","2457633.999965278","494510401","15.17","3.50e-5","1.23e-5","-2.2","-","34.72","1e-8","0","bin422.log"
"Sep 09 2016","2457640.999965278","495115201","43.91","4.58e-5","1.04e-5","-2.2","-","27.93","1e-8","0","bin423.log"
"Sep 16 2016","2457647.999965278","495720001","28.87","3.96e-5","1.12e-5","-2.2","-","21.12","1e-8","0","bin424.log"
"Sep 23 2016","2457654.999965278","496324801","45.63","6.26e-5","1.41e-5","-2.2","-","14.28","1e-8","0","bin425.log"
"Sep 30 2016","2457661.999965278","496929601","136.48","9.13e-5","1.36e-5","-2.2","-","7.41","1e-8","0","bin426.log"
"Oct 07 2016","2457668.999965278","497534401","43.3","1.00e-4","2.43e-5","-2.2","-","0.55","1e-8","0","bin427.log"
"Oct 14 2016","2457675.999965278","498139201","48.3","8.58e-5","2.00e-5","-2.2","-","6.41","1e-8","0","bin428.log"
"Oct 21 2016","2457682.999965278","498744001","42.2","7.15e-5","1.85e-5","-2.2","-","13.36","1e-8","0","bin429.log"
"Oct 28 2016","2457689.999965278","499348801","38.8","5.08e-5","1.37e-5","-2.2","-","20.36","1e-8","0","bin430.log"
"Nov 04 2016","2457696.999965278","499953601","22.78","3.78e-5","1.31e-5","-2.2","-","27.40","1e-8","0","bin431.log"
"Nov 11 2016","2457703.999965278","500558401","17.24","4.13e-5","1.42e-5","-2.2","-","34.48","1e-8","0","bin432.log"
"Nov 18 2016","2457710.999965278","501163201","64.7","7.76e-5","1.60e-5","-2.2","-","41.62","1e-8","0","bin433.log"
"Nov 25 2016","2457717.999965278","501768001","123.07","1.19e-4","1.80e-5","-2.2","-","48.82","1e-8","0","bin434.log"
"Dec 02 2016","2457724.999965278","502372801","217.35","1.73e-4","2.00e-5","-2.2","-","56.07","1e-8","0","bin435.log"
"Dec 09 2016","2457731.999965278","502977601","153.39","1.42e-4","2.00e-5","-2.2","-","63.38","1e-8","0","bin436.log"
"Dec 16 2016","2457738.999965278","503582401","123.5","1.29e-4","2.00e-5","-2.2","-","70.74","1e-8","0","bin437.log"
"Dec 23 2016","2457745.999965278","504187201","248.36","1.34e-4","1.60e-5","-2.2","-","78.13","1e-8","0","bin438.log"
"Dec 30 2016","2457752.999965278","504792001","140.09","1.01e-4","1.54e-5","-2.2","-","85.56","1e-8","0","bin439.log"
"Jan 06 2017","2457759.9999537035","505396801","419.7","2.43e-4","2.20e-5","-2.2","-","92.99","1e-8","0","bin440.log"
"Jan 13 2017","2457766.9999537035","506001601","378.12","2.49e-4","2.40e-5","-2.2","-","100.41","1e-8","0","bin441.log"
"Jan 20 2017","2457773.9999537035","506606401","428.15","2.82e-4","2.60e-5","-2.2","-","107.81","1e-8","0","bin442.log"
"Jan 27 2017","2457780.9999537035","507211201","329.18","2.35e-4","2.50e-5","-2.2","-","115.16","1e-8","0","bin443.log"
"Feb 03 2017","2457787.9999537035","507816001","301.68","1.91e-4","2.00e-5","-2.2","-","122.44","1e-8","0","bin444.log"
"Feb 10 2017","2457794.9999537035","508420801","295.15","1.76e-4","1.80e-5","-2.2","-","129.63","1e-8","0","bin445.log"
"Feb 17 2017","2457801.9999537035","509025601","230.94","1.32e-4","1.50e-5","-2.2","-","136.71","1e-8","0","bin446.log"
"Feb 24 2017","2457808.9999537035","509630401","522.91","2.70e-4","2.10e-5","-2.2","-","143.64","1e-8","0","bin447.log"
"Mar 03 2017","2457815.9999537035","510235201","453.04","3.00e-4","2.60e-5","-2.2","-","150.37","1e-8","0","bin448.log"
"Mar 10 2017","2457822.9999537035","510840001","521.98","3.65e-4","3.10e-5","-2.2","-","156.79","1e-8","0","bin449.log"
