"Date(UTC)","Julian Date","MET","TS","Energy Flux [0.1-100 GeV](MeV cm-2 s-1)","Energy Flux Error","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Apr 03 2009","2454924.999988426","260452801","20.86","3.04e-5","9.50e-6","-2.36","-","58.01","1e-8","0","bin35.log"
"Apr 10 2009","2454931.999988426","261057601","37.68","3.83e-5","9.30e-6","-2.36","-","51.74","1e-8","0","bin36.log"
"Apr 17 2009","2454938.999988426","261662401","21.44","2.24e-5","7.20e-6","-2.36","-","45.46","1e-8","0","bin37.log"
"Apr 24 2009","2454945.999988426","262267201","27.22","2.98e-5","8.00e-6","-2.36","-","39.17","1e-8","0","bin38.log"
"May 01 2009","2454952.999988426","262872001","43.84","3.81e-5","8.80e-6","-2.36","-","32.85","1e-8","0","bin39.log"
"May 08 2009","2454959.999988426","263476801","51.19","5.22e-5","1.08e-5","-2.36","-","26.50","1e-8","0","bin40.log"
"May 15 2009","2454966.999988426","264081601","481.95","2.39e-4","2.00e-5","-2.36","-","20.19","1e-8","0","bin41.log"
"May 22 2009","2454973.999988426","264686401","374.14","2.03e-4","1.90e-5","-2.36","-","14.10","1e-8","0","bin42.log"
"May 29 2009","2454980.999988426","265291201","220.35","1.26e-4","1.50e-5","-2.36","-","8.97","1e-8","0","bin43.log"
"Jun 05 2009","2454987.999988426","265896001","221.6","1.14e-4","1.30e-5","-2.36","-","7.57","1e-8","0","bin44.log"
"Jun 12 2009","2454994.999988426","266500801","132.24","8.30e-5","1.14e-5","-2.36","-","11.57","1e-8","0","bin45.log"
"Jun 19 2009","2455001.999988426","267105601","154.71","8.30e-5","1.10e-5","-2.36","-","17.70","1e-8","0","bin46.log"
"Jun 26 2009","2455008.999988426","267710401","69.5","5.82e-5","1.05e-5","-2.36","-","24.44","1e-8","0","bin47.log"
"Jul 03 2009","2455015.999988426","268315201","45.87","5.07e-5","1.07e-5","-2.36","-","31.41","1e-8","0","bin48.log"
"Jul 10 2009","2455022.999988426","268920001","23.47","3.29e-5","1.04e-5","-2.36","-","38.45","1e-8","0","bin49.log"
"Jul 17 2009","2455029.999988426","269524801","32.82","3.58e-5","1.05e-5","-2.36","-","45.50","1e-8","0","bin50.log"
"Jul 24 2009","2455036.999988426","270129601","24.17","3.44e-5","9.90e-6","-2.36","-","52.51","1e-8","0","bin51.log"
"Jul 31 2009","2455043.999988426","270734401","8.63","1.55e-5","7.56e-6","-2.36","-","59.44","1e-8","0","bin52.log"
"Aug 07 2009","2455050.999988426","271339201","38.02","3.88e-5","9.10e-6","-2.36","-","66.29","1e-8","0","bin53.log"
"Aug 14 2009","2455057.999988426","271944001","24.41","3.17e-5","8.80e-6","-2.36","-","73.03","1e-8","0","bin54.log"
"Aug 21 2009","2455064.999988426","272548801","7.57","1.29e-5","6.48e-6","-2.36","-","79.67","1e-8","0","bin55.log"
"Aug 28 2009","2455071.999988426","273153601","4.35","1.29e-5","8.06e-6","-2.36","-","86.22","1e-8","0","bin56.log"
"Sep 04 2009","2455078.999988426","273758401","7.23","2.07e-5","1.03e-5","-2.36","-","92.68","1e-8","0","bin57.log"
"Sep 11 2009","2455085.999988426","274363201","58.09","5.82e-5","1.32e-5","-2.36","-","99.06","1e-8","0","bin58.log"
"Sep 18 2009","2455092.999988426","274968001","39.06","4.74e-5","1.23e-5","-2.36","-","105.39","1e-8","0","bin59.log"
"Sep 25 2009","2455099.999988426","275572801","4.18","1.38e-5","8.69e-6","-2.36","-","111.68","1e-8","0","bin60.log"
"Oct 02 2009","2455106.999988426","276177601","23.87","3.51e-5","1.00e-5","-2.36","-","117.96","1e-8","0","bin61.log"
"Oct 09 2009","2455113.999988426","276782401","85.47","7.34e-5","1.27e-5","-2.36","-","124.26","1e-8","0","bin62.log"
"Oct 16 2009","2455120.999988426","277387201","50.92","6.42e-5","1.40e-5","-2.36","-","130.59","1e-8","0","bin63.log"
"Oct 23 2009","2455127.999988426","277992001","50.89","5.82e-5","1.35e-5","-2.36","-","136.98","1e-8","0","bin64.log"
"Oct 30 2009","2455134.999988426","278596801","12.05","3.06e-5","1.23e-5","-2.36","-","143.45","1e-8","0","bin65.log"
"Nov 06 2009","2455141.999988426","279201601","61.9","7.11e-5","1.45e-5","-2.36","-","150.00","1e-8","0","bin66.log"
"Nov 13 2009","2455148.999988426","279806401","28.52","3.96e-5","1.16e-5","-2.36","-","156.60","1e-8","0","bin67.log"
"Nov 20 2009","2455155.999988426","280411201","36.38","3.96e-5","9.90e-6","-2.36","-","163.15","1e-8","0","bin68.log"
"Nov 27 2009","2455162.999988426","281016001","56.11","4.67e-5","9.60e-6","-2.36","-","169.22","1e-8","0","bin69.log"
"Dec 04 2009","2455169.999988426","281620801","101.58","8.23e-5","1.36e-5","-2.36","-","172.81","1e-8","0","bin70.log"
"Dec 11 2009","2455176.999988426","282225601","65.44","7.21e-5","1.44e-5","-2.36","-","170.13","1e-8","0","bin71.log"
"Dec 18 2009","2455183.999988426","282830401","35.3","4.33e-5","1.16e-5","-2.36","-","163.91","1e-8","0","bin72.log"
"Dec 25 2009","2455190.999988426","283435201","25.87","4.90e-5","1.35e-5","-2.36","-","156.77","1e-8","0","bin73.log"
"Jan 01 2010","2455197.999988426","284040001","62","7.10e-5","1.42e-5","-2.36","-","149.33","1e-8","0","bin74.log"
"Jan 08 2010","2455204.999988426","284644801","4.23","1.53e-5","8.81e-6","-2.36","-","141.79","1e-8","0","bin75.log"
"Jan 15 2010","2455211.999988426","285249601","2.09","< 1.61e-5","-","-","-","134.26","1e-8","0","bin76.log"
"Jan 22 2010","2455218.999988426","285854401","2.86","< 2.63e-5","-","-","-","126.79","1e-8","0","bin77.log"
"Jan 29 2010","2455225.999988426","286459201","25.71","4.25e-5","1.12e-5","-2.36","-","119.43","1e-8","0","bin78.log"
"Feb 05 2010","2455232.999988426","287064001","24.14","3.19e-5","1.03e-5","-2.36","-","112.20","1e-8","0","bin79.log"
"Feb 12 2010","2455239.999988426","287668801","20.16","3.95e-5","1.20e-5","-2.36","-","105.11","1e-8","0","bin80.log"
"Feb 19 2010","2455246.999988426","288273601","79.6","6.99e-5","1.34e-5","-2.36","-","98.18","1e-8","0","bin81.log"
"Feb 26 2010","2455253.999988426","288878401","45.17","5.30e-5","1.21e-5","-2.36","-","91.39","1e-8","0","bin82.log"
"Mar 05 2010","2455260.999988426","289483201","40.99","3.60e-5","9.20e-6","-2.36","-","84.74","1e-8","0","bin83.log"
"Mar 12 2010","2455267.999988426","290088001","19.6","2.49e-5","8.10e-6","-2.36","-","78.21","1e-8","0","bin84.log"
"Mar 19 2010","2455274.999988426","290692801","138.08","8.85e-5","1.27e-5","-2.36","-","71.78","1e-8","0","bin85.log"
"Mar 26 2010","2455281.999988426","291297601","55.59","6.45e-5","1.30e-5","-2.36","-","65.43","1e-8","0","bin86.log"
"Apr 02 2010","2455288.999988426","291902401","49.9","6.05e-5","1.34e-5","-2.36","-","59.12","1e-8","0","bin87.log"
"Apr 09 2010","2455295.999988426","292507201","119.91","1.03e-4","1.59e-5","-2.36","-","52.85","1e-8","0","bin88.log"
"Apr 16 2010","2455302.999988426","293112001","27.41","4.47e-5","1.23e-5","-2.36","-","46.58","1e-8","0","bin89.log"
"Apr 23 2010","2455309.999988426","293716801","61.92","5.28e-5","1.19e-5","-2.36","-","40.29","1e-8","0","bin90.log"
"Apr 30 2010","2455316.999988426","294321601","34.3","4.11e-5","1.01e-5","-2.36","-","33.97","1e-8","0","bin91.log"
"May 07 2010","2455323.999988426","294926401","31.97","3.95e-5","9.80e-6","-2.36","-","27.63","1e-8","0","bin92.log"
"May 14 2010","2455330.999988426","295531201","41.09","4.73e-5","1.09e-5","-2.36","-","21.30","1e-8","0","bin93.log"
"May 21 2010","2455337.999988426","296136001","34.61","5.41e-5","1.29e-5","-2.36","-","15.15","1e-8","0","bin94.log"
"May 28 2010","2455344.999988426","296740801","18.4","3.56e-5","1.14e-5","-2.36","-","9.73","1e-8","0","bin95.log"
"Jun 04 2010","2455351.999988426","297345601","42.36","6.20e-5","1.46e-5","-2.36","-","7.36","1e-8","0","bin96.log"
"Jun 11 2010","2455358.999988426","297950401","27.53","4.69e-5","1.27e-5","-2.36","-","10.62","1e-8","0","bin97.log"
"Jun 18 2010","2455365.999988426","298555201","5.99","1.47e-5","8.40e-6","-2.36","-","16.55","1e-8","0","bin98.log"
"Jun 25 2010","2455372.999988426","299160001","14.09","1.87e-5","7.80e-6","-2.36","-","23.23","1e-8","0","bin99.log"
"Jul 02 2010","2455379.999988426","299764801","23.99","2.75e-5","8.90e-6","-2.36","-","30.17","1e-8","0","bin100.log"
"Jul 09 2010","2455386.999988426","300369601","9.36","2.48e-5","1.09e-5","-2.36","-","37.20","1e-8","0","bin101.log"
"Jul 16 2010","2455393.999988426","300974401","11.51","3.12e-5","1.20e-5","-2.36","-","44.25","1e-8","0","bin102.log"
"Jul 23 2010","2455400.999988426","301579201","0","< 1.86e-5","-","-","-","51.27","1e-8","0","bin103.log"
"Jul 30 2010","2455407.999988426","302184001","2.06","< 3.60e-5","-","-","-","58.22","1e-8","0","bin104.log"
"Aug 06 2010","2455414.999988426","302788801","2.61","< 3.00e-5","-","-","-","65.08","1e-8","0","bin105.log"
"Aug 13 2010","2455421.999988426","303393601","3.27","< 2.96e-5","-","-","-","71.84","1e-8","0","bin106.log"
"Aug 20 2010","2455428.999988426","303998401","1.2","< 1.60e-5","-","-","-","78.50","1e-8","0","bin107.log"
"Aug 27 2010","2455435.999988426","304603201","0.94","< 2.80e-5","-","-","-","85.06","1e-8","0","bin108.log"
"Sep 03 2010","2455442.999988426","305208001","11.17","3.23e-5","1.27e-5","-2.36","-","91.54","1e-8","0","bin109.log"
"Sep 10 2010","2455449.999988426","305812801","2.01","< 2.96e-5","-","-","-","97.93","1e-8","0","bin110.log"
"Sep 17 2010","2455456.999988426","306417601","0","< 1.40e-5","-","-","-","104.27","1e-8","0","bin111.log"
"Sep 24 2010","2455463.999988426","307022401","0","< 6.25e-6","-","-","-","110.57","1e-8","0","bin112.log"
"Oct 01 2010","2455470.999988426","307627201","1.04","< 2.76e-5","-","-","-","116.85","1e-8","0","bin113.log"
"Oct 08 2010","2455477.999988426","308232001","1.42","< 2.29e-5","-","-","-","123.14","1e-8","0","bin114.log"
"Oct 15 2010","2455484.999988426","308836801","2.51","< 2.04e-5","-","-","-","129.46","1e-8","0","bin115.log"
"Oct 22 2010","2455491.999988426","309441601","0.76","< 2.64e-5","-","-","-","135.84","1e-8","0","bin116.log"
"Oct 29 2010","2455498.999988426","310046401","2.08","< 3.28e-5","-","-","-","142.30","1e-8","0","bin117.log"
"Nov 05 2010","2455505.999988426","310651201","3.55","< 4.04e-5","-","-","-","148.83","1e-8","0","bin118.log"
"Nov 12 2010","2455512.999988426","311256001","10.21","1.62e-5","7.89e-6","-2.36","-","155.43","1e-8","0","bin119.log"
"Nov 19 2010","2455519.999988426","311860801","5.31","1.31e-5","8.19e-6","-2.36","-","162.01","1e-8","0","bin120.log"
"Nov 26 2010","2455526.999988426","312465601","0.69","< 1.76e-5","-","-","-","168.23","1e-8","0","bin121.log"
"Dec 03 2010","2455533.999988426","313070401","5.55","1.57e-5","8.34e-6","-2.36","-","172.57","1e-8","0","bin122.log"
"Dec 10 2010","2455540.999988426","313675201","0.2","< 1.91e-5","-","-","-","171.00","1e-8","0","bin123.log"
"Dec 17 2010","2455547.999988426","314280001","3.46","< 3.34e-5","-","-","-","165.11","1e-8","0","bin124.log"
"Dec 24 2010","2455554.999988426","314884801","1.69","< 2.84e-5","-","-","-","158.06","1e-8","0","bin125.log"
"Dec 31 2010","2455561.999988426","315489601","0.56","< 3.33e-5","-","-","-","150.66","1e-8","0","bin126.log"
"Jan 07 2011","2455568.999988426","316094401","0.39","< 1.87e-5","-","-","-","143.13","1e-8","0","bin127.log"
"Jan 14 2011","2455575.999988426","316699201","0.66","< 2.17e-5","-","-","-","135.59","1e-8","0","bin128.log"
"Jan 21 2011","2455582.999988426","317304001","1.93","< 1.65e-5","-","-","-","128.11","1e-8","0","bin129.log"
"Jan 28 2011","2455589.999988426","317908801","14.1","1.75e-5","6.80e-6","-2.36","-","120.72","1e-8","0","bin130.log"
"Feb 04 2011","2455596.999988426","318513601","9.46","2.16e-5","9.00e-6","-2.36","-","113.47","1e-8","0","bin131.log"
"Feb 11 2011","2455603.999988426","319118401","3.39","< 2.51e-5","-","-","-","106.36","1e-8","0","bin132.log"
"Feb 18 2011","2455610.999988426","319723201","6.63","1.73e-5","9.60e-6","-2.36","-","99.40","1e-8","0","bin133.log"
"Feb 25 2011","2455617.999988426","320328001","0","< 1.41e-5","-","-","-","92.59","1e-8","0","bin134.log"
"Mar 04 2011","2455624.999988426","320932801","6.35","1.66e-5","9.72e-6","-2.36","-","85.91","1e-8","0","bin135.log"
"Mar 11 2011","2455631.999988426","321537601","1.23","< 1.90e-5","-","-","-","79.36","1e-8","0","bin136.log"
"Mar 18 2011","2455638.999988426","322142401","4.27","1.22e-5","7.54e-6","-2.36","-","72.92","1e-8","0","bin137.log"
"Mar 25 2011","2455645.999988426","322747201","2.07","< 2.59e-5","-","-","-","66.55","1e-8","0","bin138.log"
"Apr 01 2011","2455652.999988426","323352001","0.02","< 1.96e-5","-","-","-","60.24","1e-8","0","bin139.log"
"Apr 08 2011","2455659.999988426","323956801","2.16","< 3.27e-5","-","-","-","53.96","1e-8","0","bin140.log"
"Apr 15 2011","2455666.999988426","324561601","0.96","< 1.17e-5","-","-","-","47.69","1e-8","0","bin141.log"
"Apr 22 2011","2455673.999988426","325166401","4.22","1.05e-5","7.70e-6","-2.36","-","41.40","1e-8","0","bin142.log"
"Apr 29 2011","2455680.999988426","325771201","0.59","< 2.22e-5","-","-","-","35.09","1e-8","0","bin143.log"
"May 06 2011","2455687.999988426","326376001","2.6","< 2.55e-5","-","-","-","28.75","1e-8","0","bin144.log"
"May 13 2011","2455694.999988426","326980801","4.83","1.39e-5","7.70e-6","-2.36","-","22.42","1e-8","0","bin145.log"
"May 20 2011","2455701.999988426","327585601","0","< 1.14e-5","-","-","-","16.21","1e-8","0","bin146.log"
"May 27 2011","2455708.999988426","328190401","0","< 1.87e-5","-","-","-","10.57","1e-8","0","bin147.log"
"Jun 03 2011","2455715.999988426","328795201","0","< 1.66e-5","-","-","-","7.37","1e-8","0","bin148.log"
"Jun 10 2011","2455722.999988426","329400001","0","< 1.71e-5","-","-","-","9.75","1e-8","0","bin149.log"
"Jun 17 2011","2455729.999988426","330004801","0","< 1.90e-5","-","-","-","15.42","1e-8","0","bin150.log"
"Jun 24 2011","2455736.999988426","330609601","0.13","< 1.74e-5","-","-","-","22.01","1e-8","0","bin151.log"
"Jul 01 2011","2455743.999988426","331214401","0.5","< 1.26e-5","-","-","-","28.92","1e-8","0","bin152.log"
"Jul 08 2011","2455750.999988426","331819201","3.61","< 2.27e-5","-","-","-","35.95","1e-8","0","bin153.log"
"Jul 15 2011","2455757.999988426","332424001","4.73","1.19e-5","7.40e-6","-2.36","-","43.00","1e-8","0","bin154.log"
"Jul 22 2011","2455764.999988426","333028801","0.7","< 1.58e-5","-","-","-","50.03","1e-8","0","bin155.log"
"Jul 29 2011","2455771.999988426","333633601","2","< 1.96e-5","-","-","-","56.99","1e-8","0","bin156.log"
"Aug 05 2011","2455778.999988426","334238401","7.6","1.57e-5","8.00e-6","-2.36","-","63.87","1e-8","0","bin157.log"
"Aug 12 2011","2455785.999988426","334843201","3.39","< 2.94e-5","-","-","-","70.65","1e-8","0","bin158.log"
"Aug 19 2011","2455792.999988426","335448001","2.94","< 1.78e-5","-","-","-","77.33","1e-8","0","bin159.log"
"Aug 26 2011","2455799.999988426","336052801","6.83","1.39e-5","7.24e-6","-2.36","-","83.91","1e-8","0","bin160.log"
"Sep 02 2011","2455806.999988426","336657601","10.85","2.00e-5","8.10e-6","-2.36","-","90.39","1e-8","0","bin161.log"
"Sep 09 2011","2455813.999988426","337262401","1.07","< 2.97e-5","-","-","-","96.80","1e-8","0","bin162.log"
"Sep 16 2011","2455820.999988426","337867201","0.35","< 2.64e-5","-","-","-","103.15","1e-8","0","bin163.log"
"Sep 23 2011","2455827.999988426","338472001","0","< 1.26e-5","-","-","-","109.45","1e-8","0","bin164.log"
"Sep 30 2011","2455834.999988426","339076801","0.26","< 2.12e-5","-","-","-","115.74","1e-8","0","bin165.log"
"Oct 07 2011","2455841.999988426","339681601","0","< 1.18e-5","-","-","-","122.02","1e-8","0","bin166.log"
"Oct 14 2011","2455848.999988426","340286401","0","< 1.44e-5","-","-","-","128.34","1e-8","0","bin167.log"
"Oct 21 2011","2455855.999988426","340891201","0.1","< 1.37e-5","-","-","-","134.71","1e-8","0","bin168.log"
"Oct 28 2011","2455862.999988426","341496001","4.23","1.61e-5","9.47e-6","-2.36","-","141.15","1e-8","0","bin169.log"
"Nov 04 2011","2455869.999988426","342100801","2.95","< 3.21e-5","-","-","-","147.67","1e-8","0","bin170.log"
"Nov 11 2011","2455876.999988426","342705601","0","< 1.70e-5","-","-","-","154.26","1e-8","0","bin171.log"
"Nov 18 2011","2455883.999988426","343310401","15.94","2.95e-5","1.07e-5","-2.36","-","160.85","1e-8","0","bin172.log"
"Nov 25 2011","2455890.999988426","343915201","8.88","2.67e-5","1.16e-5","-2.36","-","167.19","1e-8","0","bin173.log"
"Dec 02 2011","2455897.999988426","344520001","10.76","2.23e-5","9.70e-6","-2.36","-","172.11","1e-8","0","bin174.log"
"Dec 09 2011","2455904.999988426","345124801","5.38","1.66e-5","8.68e-6","-2.36","-","171.74","1e-8","0","bin175.log"
"Dec 16 2011","2455911.999988426","345729601","4.54","9.90e-6","6.74e-6","-2.36","-","166.29","1e-8","0","bin176.log"
"Dec 23 2011","2455918.999988426","346334401","0.46","< 2.41e-5","-","-","-","159.35","1e-8","0","bin177.log"
"Dec 30 2011","2455925.999988426","346939201","3.58","< 2.92e-5","-","-","-","151.99","1e-8","0","bin178.log"
"Jan 06 2012","2455932.999988426","347544001","1.26","< 2.60e-5","-","-","-","144.47","1e-8","0","bin179.log"
"Jan 13 2012","2455939.999988426","348148801","0","< 1.64e-5","-","-","-","136.93","1e-8","0","bin180.log"
"Jan 20 2012","2455946.999988426","348753601","2.84","< 3.22e-5","-","-","-","129.43","1e-8","0","bin181.log"
"Jan 27 2012","2455953.999988426","349358401","53.39","4.90e-5","1.06e-5","-2.36","-","122.03","1e-8","0","bin182.log"
"Feb 03 2012","2455960.999988426","349963201","38.6","3.63e-5","9.40e-6","-2.36","-","114.75","1e-8","0","bin183.log"
"Feb 10 2012","2455967.999988426","350568001","15.7","2.92e-5","9.70e-6","-2.36","-","107.61","1e-8","0","bin184.log"
"Feb 17 2012","2455974.999988426","351172801","23.25","3.76e-5","1.17e-5","-2.36","-","100.62","1e-8","0","bin185.log"
"Feb 24 2012","2455981.999988426","351777601","13.21","3.04e-5","1.20e-5","-2.36","-","93.79","1e-8","0","bin186.log"
"Mar 02 2012","2455988.999988426","352382401","5.05","1.83e-5","1.01e-5","-2.36","-","87.09","1e-8","0","bin187.log"
"Mar 09 2012","2455995.999988426","352987201","26.23","3.46e-5","1.04e-5","-2.36","-","80.52","1e-8","0","bin188.log"
"Mar 16 2012","2456002.999988426","353592001","4.4","1.63e-5","9.71e-6","-2.36","-","74.05","1e-8","0","bin189.log"
"Mar 23 2012","2456009.999988426","354196801","20.37","3.08e-5","9.60e-6","-2.36","-","67.68","1e-8","0","bin190.log"
"Mar 30 2012","2456016.999988426","354801601","5.66","1.40e-5","7.25e-6","-2.36","-","61.36","1e-8","0","bin191.log"
"Apr 06 2012","2456023.999988426","355406401","6.36","1.42e-5","8.70e-6","-2.36","-","55.07","1e-8","0","bin192.log"
"Apr 13 2012","2456030.999988426","356011201","2.39","< 3.21e-5","-","-","-","48.80","1e-8","0","bin193.log"
"Apr 20 2012","2456037.999988426","356616001","1.42","< 3.59e-5","-","-","-","42.52","1e-8","0","bin194.log"
"Apr 27 2012","2456044.999988426","357220801","4.18","1.35e-5","8.62e-6","-2.36","-","36.21","1e-8","0","bin195.log"
"May 04 2012","2456051.999988426","357825601","0.38","< 2.00e-5","-","-","-","29.88","1e-8","0","bin196.log"
"May 11 2012","2456058.999988426","358430401","0.11","< 2.14e-5","-","-","-","23.54","1e-8","0","bin197.log"
"May 18 2012","2456065.999988426","359035201","6.36","1.74e-5","8.60e-6","-2.36","-","17.29","1e-8","0","bin198.log"
"May 25 2012","2456072.999988426","359640001","16.09","2.78e-5","9.90e-6","-2.36","-","11.48","1e-8","0","bin199.log"
"Jun 01 2012","2456079.999988426","360244801","23.96","4.02e-5","1.19e-5","-2.36","-","7.58","1e-8","0","bin200.log"
"Jun 08 2012","2456086.999988426","360849601","21.91","4.20e-5","1.32e-5","-2.36","-","8.97","1e-8","0","bin201.log"
"Jun 15 2012","2456093.999988426","361454401","15.1","2.91e-5","1.13e-5","-2.36","-","14.31","1e-8","0","bin202.log"
"Jun 22 2012","2456100.999988426","362059201","1.61","< 3.13e-5","-","-","-","20.81","1e-8","0","bin203.log"
"Jun 29 2012","2456107.999988426","362664001","27.58","3.86e-5","1.12e-5","-2.36","-","27.69","1e-8","0","bin204.log"
"Jul 06 2012","2456114.999976852","363268801","25.48","2.19e-5","6.60e-6","-2.36","-","34.70","1e-8","0","bin205.log"
"Jul 13 2012","2456121.999976852","363873601","0.67","< 1.85e-5","-","-","-","41.75","1e-8","0","bin206.log"
"Jul 20 2012","2456128.999976852","364478401","0.35","< 2.07e-5","-","-","-","48.79","1e-8","0","bin207.log"
"Jul 27 2012","2456135.999976852","365083201","9.41","1.40e-5","6.87e-6","-2.36","-","55.76","1e-8","0","bin208.log"
"Aug 03 2012","2456142.999976852","365688001","29.38","3.38e-5","9.80e-6","-2.36","-","62.65","1e-8","0","bin209.log"
"Aug 10 2012","2456149.999976852","366292801","8.31","1.87e-5","9.14e-6","-2.36","-","69.45","1e-8","0","bin210.log"
"Aug 17 2012","2456156.999976852","366897601","10.61","2.82e-5","1.12e-5","-2.36","-","76.15","1e-8","0","bin211.log"
"Aug 24 2012","2456163.999976852","367502401","8.39","1.49e-5","7.48e-6","-2.36","-","82.75","1e-8","0","bin212.log"
"Aug 31 2012","2456170.999976852","368107201","4.84","1.38e-5","7.52e-6","-2.36","-","89.25","1e-8","0","bin213.log"
"Sep 07 2012","2456177.999976852","368712001","7.06","1.31e-5","6.57e-6","-2.36","-","95.67","1e-8","0","bin214.log"
"Sep 14 2012","2456184.999976852","369316801","0.36","< 2.09e-5","-","-","-","102.03","1e-8","0","bin215.log"
"Sep 21 2012","2456191.999976852","369921601","0.6","< 2.62e-5","-","-","-","108.33","1e-8","0","bin216.log"
"Sep 28 2012","2456198.999976852","370526401","8.19","1.23e-5","6.82e-6","-2.36","-","114.62","1e-8","0","bin217.log"
"Oct 05 2012","2456205.999976852","371131201","0.93","< 2.18e-5","-","-","-","120.90","1e-8","0","bin218.log"
"Oct 12 2012","2456212.999976852","371736001","0.08","< 1.93e-5","-","-","-","127.21","1e-8","0","bin219.log"
"Oct 19 2012","2456219.999976852","372340801","13.77","2.02e-5","8.30e-6","-2.36","-","133.57","1e-8","0","bin220.log"
"Oct 26 2012","2456226.999976852","372945601","0","< 1.27e-5","-","-","-","140.00","1e-8","0","bin221.log"
